geography_desc,year_desc,category,commodity_desc,amount,unit_desc
Hebei,2003,Grain sown area,total grain,5944,1000 hectares
Hebei,2003,Grape production,grapes,803,1000 tons
Hebei,2003,Hog inventory,Hog Inventory,27634,1000 head
Hebei,2003,Hog slaughter,Hog slaughter,27634,1000 head
Hebei,2003,Meat production,Meat Production,5024,1000 tons
Hebei,2003,Milk production,Milk production,2076,1000 tons
Hebei,2003,Peanut production,peanuts,1481,1000 tons
Hebei,2003,Peanut sown area,peanut,489.5,1000 hectares
Hebei,2003,Pear production,pears,2821,1000 tons
Hebei,2003,Pork production,Pork production,2903,1000 tons
Hebei,2003,Rapeseed production,rapeseed,38,1000 tons
Hebei,2003,Rapeseed sown area,rapeseed,28.3,1000 hectares
Hebei,2003,Rice production,rice,411,1000 tons
Hebei,2003,Rice sown area,rice,75.6,1000 hectares
Hebei,2003,Sheep inventory,Sheep,1298.6,"10,000 head"
Hebei,2003,Sown area: All crops,total sown area,8638.5,1000 hectares
Hebei,2003,Soybean sown area,soybeans,280.5,1000 hectares
Hebei,2003,Soybeans production,soybeans,464,1000 tons
Hebei,2003,Total population,total population,67690,Thousands
Hebei,2003,Total value of ag output,total,1877.9,100 million yuan
Hebei,2003,Tuber production,tubers,1213,1000 tons
Hebei,2003,Tuber sown area,tubers,376.5,1000 hectares
Hebei,2003,Value of crop output,farming (nongye),958.3,100 million yuan
Hebei,2003,Value of fisheries output,fisheries,57.7,100 million yuan
Hebei,2003,Value of forestry output,forestry,41.3,100 million yuan
Hebei,2003,Value of livestock output,livestock,820.6,100 million yuan
Hebei,2003,Vegetable & melons sown area,vegetables,1068.5,1000 hectares
Hebei,2003,Wheat production,wheat,10188,1000 tons
Hebei,2003,Wheat sown area,wheat,2192.9,1000 hectares
Hebei,2002,Apple production,apples,1966,1000 tons
Hebei,2002,Aquatic product production,Aquatic products,87,"10,000 tons"
Hebei,2002,Cattle & buffalo inventory,Cattle & buffalo,703,"10,000 head"
Hebei,2002,Corn production,corn,10350,1000 tons
Hebei,2002,Corn sown area,corn,2577.4,1000 hectares
Hebei,2002,Cotton production,cotton,402,1000 tons
Hebei,2002,Cotton sown area,cotton,407.4,1000 hectares
Hebei,2002,Egg production,Egg production,3894,1000 tons
Hebei,2002,Fruit orchard area,orchards,1062.1,1000 hectares
Hebei,2002,Goat inventory,Goats,897.4,"10,000 head"
Hebei,2002,Grain production,total grain,24358,1000 tons
Hebei,2002,Grain sown area,total grain,6484.4,1000 hectares
Hebei,2002,Grape production,grapes,758,1000 tons
Hebei,2002,Hog inventory,Hog Inventory,26143,1000 head
Hebei,2002,Hog slaughter,Hog slaughter,35411,1000 head
Hebei,2002,Meat production,Meat Production,4582,1000 tons
Hebei,2002,Milk production,Milk production,1489,1000 tons
Hebei,2002,Peanut production,peanuts,1404,1000 tons
Hebei,2002,Peanut sown area,peanut,479.8,1000 hectares
Hebei,2002,Pear production,pears,2663,1000 tons
Hebei,2002,Pork production,Pork production,2652,1000 tons
Hebei,2002,Rapeseed production,rapeseed,30,1000 tons
Hebei,2002,Rapeseed sown area,rapeseed,26,1000 hectares
Hebei,2002,Rice production,rice,557,1000 tons
Hebei,2002,Rice sown area,rice,111,1000 hectares
Hebei,2002,Sheep inventory,Sheep,1203.7,"10,000 head"
Hebei,2002,Sown area: All crops,total sown area,8935.1,1000 hectares
Hebei,2002,Soybean sown area,soybeans,331.3,1000 hectares
Hebei,2002,Soybeans production,soybeans,494,1000 tons
Hebei,2002,Total population,total population,66463,Thousands
Hebei,2002,Total value of ag output,total,1729.1,100 million yuan
Hebei,2002,Tuber production,tubers,1190,1000 tons
Hebei,2002,Tuber sown area,tubers,406.6,1000 hectares
Hebei,2002,Value of crop output,farming (nongye),918.6,100 million yuan
Hebei,2002,Value of fisheries output,fisheries,65.9,100 million yuan
Hebei,2002,Value of forestry output,forestry,37.5,100 million yuan
Hebei,2002,Value of livestock output,livestock,707.1,100 million yuan
Hebei,2002,Vegetable & melons sown area,vegetables,1028.9,1000 hectares
Hebei,2002,Wheat production,wheat,10995,1000 tons
Hebei,2002,Wheat sown area,wheat,2449.6,1000 hectares
Hebei,2001,Apple production,apples,1845.447,1000 tons
Hebei,2001,Aquatic product production,Aquatic products,84.8887,"10,000 tons"
Hebei,2001,Cattle & buffalo inventory,Cattle & buffalo,701.61,"10,000 head"
Hebei,2001,Corn production,corn,10595.8044,1000 tons
Hebei,2001,Corn sown area,corn,2543.4,1000 hectares
Hebei,2001,Cotton production,cotton,419,1000 tons
Hebei,2001,Cotton sown area,cotton,418.5,1000 hectares
Hebei,2001,Egg production,Egg production,3696.275,1000 tons
Hebei,2001,Fruit orchard area,orchards,1054.79,1000 hectares
Hebei,2001,Goat inventory,Goats,999.509736180609,"10,000 head"
Hebei,2001,Grain production,total grain,24918,1000 tons
Hebei,2001,Grain sown area,total grain,6628.93,1000 hectares
Hebei,2001,Grape production,grapes,580.139,1000 tons
Hebei,2001,Hog inventory,Hog Inventory,25925.1,1000 head
Hebei,2001,Hog slaughter,Hog slaughter,34700.5,1000 head
Hebei,2001,Meat production,Meat Production,4456.82,1000 tons
Hebei,2001,Milk production,Milk production,1192.613,1000 tons
Hebei,2001,Peanut production,peanuts,1442,1000 tons
Hebei,2001,Peanut sown area,peanut,494.49,1000 hectares
Hebei,2001,Pear production,pears,2445.536,1000 tons
Hebei,2001,Pork production,Pork production,2602.549,1000 tons
Hebei,2001,Rapeseed production,rapeseed,28,1000 tons
Hebei,2001,Rapeseed sown area,rapeseed,24.89,1000 hectares
Hebei,2001,Rice production,rice,472.0056,1000 tons
Hebei,2001,Rice sown area,rice,94.1,1000 hectares
Hebei,2001,Sheep inventory,Sheep,1185.50026381939,"10,000 head"
Hebei,2001,Sown area: All crops,total sown area,8990.8,1000 hectares
Hebei,2001,Soybean sown area,soybeans,379.2,1000 hectares
Hebei,2001,Soybeans production,soybeans,563,1000 tons
Hebei,2001,Total population,total population,66990,Thousands
Hebei,2001,Total value of ag output,total,1680.4812,100 million yuan
Hebei,2001,Tuber production,tubers,1157,1000 tons
Hebei,2001,Tuber sown area,tubers,408.84,1000 hectares
Hebei,2001,Value of crop output,farming (nongye),899.3768,100 million yuan
Hebei,2001,Value of fisheries output,fisheries,61.1648,100 million yuan
Hebei,2001,Value of forestry output,forestry,34.0183,100 million yuan
Hebei,2001,Value of livestock output,livestock,685.9213,100 million yuan
Hebei,2001,Vegetable & melons sown area,vegetables,925.74,1000 hectares
Hebei,2001,Wheat production,wheat,11227.2896,1000 tons
Hebei,2001,Wheat sown area,wheat,2579.8,1000 hectares
Hebei,2000,Apple production,apples,1806.155,1000 tons
Hebei,2000,Aquatic product production,Aquatic products,80.9496,"10,000 tons"
Hebei,2000,Cattle & buffalo inventory,Cattle & buffalo,697.89,"10,000 head"
Hebei,2000,City population,city population,11262,Thousands
Hebei,2000,Corn production,corn,9944.88678,1000 tons
Hebei,2000,Corn sown area,corn,2478.6,1000 hectares
Hebei,2000,Cotton production,cotton,300,1000 tons
Hebei,2000,Cotton sown area,cotton,307.4,1000 hectares
Hebei,2000,Egg production,Egg production,3570,1000 tons
Hebei,2000,Fruit orchard area,orchards,1041.75,1000 hectares
Hebei,2000,Goat inventory,Goats,999.28,"10,000 head"
Hebei,2000,Grain production,total grain,25511,1000 tons
Hebei,2000,Grain sown area,total grain,6918.67,1000 hectares
Hebei,2000,Grape production,grapes,523.601,1000 tons
Hebei,2000,Hog inventory,Hog Inventory,24158,1000 head
Hebei,2000,Hog slaughter,Hog slaughter,32391,1000 head
Hebei,2000,Meat production,Meat Production,4194.228,1000 tons
Hebei,2000,Milk production,Milk production,841.984,1000 tons
Hebei,2000,Peanut production,peanuts,1326,1000 tons
Hebei,2000,Peanut sown area,peanut,463.34,1000 hectares
Hebei,2000,Pear production,pears,2551.647,1000 tons
Hebei,2000,Pork production,Pork production,2428.362,1000 tons
Hebei,2000,Rapeseed production,rapeseed,23,1000 tons
Hebei,2000,Rapeseed sown area,rapeseed,28.35,1000 hectares
Hebei,2000,Rice production,rice,658.0547,1000 tons
Hebei,2000,Rice sown area,rice,143.9,1000 hectares
Hebei,2000,Rural population,rural population,47633,Thousands
Hebei,2000,Sheep inventory,Sheep,1090.73,"10,000 head"
Hebei,2000,Sown area: All crops,total sown area,9024.4,1000 hectares
Hebei,2000,Soybean sown area,soybeans,423.7,1000 hectares
Hebei,2000,Soybeans production,soybeans,629,1000 tons
Hebei,2000,Total population,total population,67440,Thousands
Hebei,2000,Total value of ag output,total,1544.66,100 million yuan
Hebei,2000,Town population,town population,5521,Thousands
Hebei,2000,Tuber production,tubers,1210,1000 tons
Hebei,2000,Tuber sown area,tubers,447.37,1000 hectares
Hebei,2000,Value of crop output,farming (nongye),846.72,100 million yuan
Hebei,2000,Value of fisheries output,fisheries,58.89,100 million yuan
Hebei,2000,Value of forestry output,forestry,25.37,100 million yuan
Hebei,2000,Value of livestock output,livestock,613.68,100 million yuan
Hebei,2000,Vegetable & melons sown area,vegetables,866.13,1000 hectares
Hebei,2000,Wheat production,wheat,12080,1000 tons
Hebei,2000,Wheat sown area,wheat,2678.8,1000 hectares
Hebei,1999,Aquatic product production,Aquatic products,75.9566,"10,000 tons"
Hebei,1999,Cattle & buffalo inventory,Cattle & buffalo,693.94,"10,000 head"
Hebei,1999,Corn production,corn,10878.9592,1000 tons
Hebei,1999,Corn sown area,corn,2663.8,1000 hectares
Hebei,1999,Cotton production,cotton,223,1000 tons
Hebei,1999,Cotton sown area,cotton,266.6,1000 hectares
Hebei,1999,Egg production,Egg production,3385.892,1000 tons
Hebei,1999,Fruit orchard area,orchards,1022.81,1000 hectares
Hebei,1999,Goat inventory,Goats,1014.48,"10,000 head"
Hebei,1999,Grain production,total grain,27463,1000 tons
Hebei,1999,Grain sown area,total grain,7236.12,1000 hectares
Hebei,1999,Hog inventory,Hog Inventory,23727.7,1000 head
Hebei,1999,Hog slaughter,Hog slaughter,30001.5,1000 head
Hebei,1999,Meat production,Meat Production,3939.424,1000 tons
Hebei,1999,Milk production,Milk production,788.134,1000 tons
Hebei,1999,Peanut production,peanuts,1179.782,1000 tons
Hebei,1999,Peanut sown area,peanut,430.5,1000 hectares
Hebei,1999,Pork production,Pork production,2264.838,1000 tons
Hebei,1999,Rapeseed production,rapeseed,31.738,1000 tons
Hebei,1999,Rapeseed sown area,rapeseed,32.22,1000 hectares
Hebei,1999,Rice production,rice,930.9846,1000 tons
Hebei,1999,Rice sown area,rice,154.7,1000 hectares
Hebei,1999,Sheep inventory,Sheep,1049.05,"10,000 head"
Hebei,1999,Sown area: All crops,total sown area,9055.2,1000 hectares
Hebei,1999,Soybean sown area,soybeans,438.1,1000 hectares
Hebei,1999,Soybeans production,soybeans,567,1000 tons
Hebei,1999,Total population,total population,64580,Thousands
Hebei,1999,Total value of ag output,total,1539.77,100 million yuan
Hebei,1999,Tuber production,tubers,1256,1000 tons
Hebei,1999,Tuber sown area,tubers,420.82,1000 hectares
Hebei,1999,Value of crop output,farming (nongye),879.64,100 million yuan
Hebei,1999,Value of fisheries output,fisheries,49.03,100 million yuan
Hebei,1999,Value of forestry output,forestry,28.14,100 million yuan
Hebei,1999,Value of livestock output,livestock,582.96,100 million yuan
Hebei,1999,Vegetable & melons sown area,vegetables,735.56,1000 hectares
Hebei,1999,Wheat production,wheat,12805,1000 tons
Hebei,1999,Wheat sown area,wheat,2729.88,1000 hectares
Hebei,1998,Aquatic product production,Aquatic products,69,"10,000 tons"
Hebei,1998,Cattle & buffalo inventory,Cattle & buffalo,936.6,"10,000 head"
Hebei,1998,Corn production,corn,11872,1000 tons
Hebei,1998,Corn sown area,corn,2581,1000 hectares
Hebei,1998,Cotton production,cotton,270,1000 tons
Hebei,1998,Cotton sown area,cotton,315.7,1000 hectares
Hebei,1998,Egg production,Egg production,3190,1000 tons
Hebei,1998,Grain production,total grain,29175,1000 tons
Hebei,1998,Grain sown area,total grain,7305.7,1000 hectares
Hebei,1998,Hog inventory,Hog Inventory,23327,1000 head
Hebei,1998,Hog slaughter,Hog slaughter,29026,1000 head
Hebei,1998,Meat production,Meat Production,3767,1000 tons
Hebei,1998,Milk production,Milk production,659,1000 tons
Hebei,1998,Peanut production,peanuts,1185,1000 tons
Hebei,1998,Peanut sown area,peanut,425.2,1000 hectares
Hebei,1998,Pork production,Pork production,2191,1000 tons
Hebei,1998,Rapeseed production,rapeseed,41,1000 tons
Hebei,1998,Rapeseed sown area,rapeseed,34.1,1000 hectares
Hebei,1998,Rice production,rice,992,1000 tons
Hebei,1998,Rice sown area,rice,153.2,1000 hectares
Hebei,1998,Sown area: All crops,total sown area,9097.7,1000 hectares
Hebei,1998,Soybean sown area,soybeans,496.2,1000 hectares
Hebei,1998,Soybeans production,soybeans,760,1000 tons
Hebei,1998,Total population,total population,66315,Thousands
Hebei,1998,Tuber production,tubers,1422,1000 tons
Hebei,1998,Tuber sown area,tubers,414.2,1000 hectares
Hebei,1998,Wheat production,wheat,12534.74,1000 tons
Hebei,1998,Wheat sown area,wheat,2764,1000 hectares
Hebei,1997,Corn production,corn,10095,1000 tons
Hebei,1997,Corn sown area,corn,2425.9,1000 hectares
Hebei,1997,Cotton production,cotton,249,1000 tons
Hebei,1997,Cotton sown area,cotton,377.1,1000 hectares
Hebei,1997,Egg production,Egg production,3007,1000 tons
Hebei,1997,Grain production,total grain,27467,1000 tons
Hebei,1997,Grain sown area,total grain,7099.4,1000 hectares
Hebei,1997,Hog inventory,Hog Inventory,21944,1000 head
Hebei,1997,Hog slaughter,Hog slaughter,26532,1000 head
Hebei,1997,Milk production,Milk production,467,1000 tons
Hebei,1997,Peanut production,peanuts,1067.853,1000 tons
Hebei,1997,Peanut sown area,peanut,399.7,1000 hectares
Hebei,1997,Pork production,Pork production,2003,1000 tons
Hebei,1997,Rapeseed production,rapeseed,35.002,1000 tons
Hebei,1997,Rapeseed sown area,rapeseed,34.4,1000 hectares
Hebei,1997,Rice production,rice,1024,1000 tons
Hebei,1997,Rice sown area,rice,155.3,1000 hectares
Hebei,1997,Sown area: All crops,total sown area,8857,1000 hectares
Hebei,1997,Soybean sown area,soybeans,460,1000 hectares
Hebei,1997,Soybeans production,soybeans,582,1000 tons
Hebei,1997,Total population,total population,65081.086,Thousands
Hebei,1997,Tuber production,tubers,1246,1000 tons
Hebei,1997,Tuber sown area,tubers,420.8,1000 hectares
Hebei,1997,Wheat production,wheat,13307,1000 tons
Hebei,1997,Wheat sown area,wheat,2720.7,1000 hectares
Hebei,1996,Corn production,corn,11684,1000 tons
Hebei,1996,Corn sown area,corn,2524.9,1000 hectares
Hebei,1996,Cotton production,cotton,258,1000 tons
Hebei,1996,Cotton sown area,cotton,427.6,1000 hectares
Hebei,1996,Cultivated land area (revised in 1996),Cultivated area,6883.3,1000 hectares
Hebei,1996,Egg production,Egg production,2680,1000 tons
Hebei,1996,Grain production,total grain,27895,1000 tons
Hebei,1996,Grain sown area,total grain,7137.3,1000 hectares
Hebei,1996,Hog inventory,Hog Inventory,22359,1000 head
Hebei,1996,Hog slaughter,Hog slaughter,27404,1000 head
Hebei,1996,Milk production,Milk production,479,1000 tons
Hebei,1996,Peanut production,peanuts,1004.813,1000 tons
Hebei,1996,Peanut sown area,peanut,374.1,1000 hectares
Hebei,1996,Pork production,Pork production,2077.388,1000 tons
Hebei,1996,Rapeseed production,rapeseed,42.838,1000 tons
Hebei,1996,Rapeseed sown area,rapeseed,40.7,1000 hectares
Hebei,1996,Rice production,rice,922,1000 tons
Hebei,1996,Rice sown area,rice,141.8,1000 hectares
Hebei,1996,Sown area: All crops,total sown area,8872.1,1000 hectares
Hebei,1996,Soybean sown area,soybeans,473.4,1000 hectares
Hebei,1996,Soybeans production,soybeans,737,1000 tons
Hebei,1996,Total population,total population,64840,Thousands
Hebei,1996,Tuber production,tubers,1426,1000 tons
Hebei,1996,Tuber sown area,tubers,431.1,1000 hectares
Hebei,1996,Wheat production,wheat,11391,1000 tons
Hebei,1996,Wheat sown area,wheat,2591.2,1000 hectares
Hebei,1995,Corn production,corn,11834,1000 tons
Hebei,1995,Corn sown area,corn,2290.8,1000 hectares
Hebei,1995,Cotton production,cotton,370,1000 tons
Hebei,1995,Cotton sown area,cotton,700.5,1000 hectares
Hebei,1995,Egg production,Egg production,2052.911,1000 tons
Hebei,1995,Grain production,total grain,27390,1000 tons
Hebei,1995,Grain sown area,total grain,6829.5,1000 hectares
Hebei,1995,Hog inventory,Hog Inventory,20528,1000 head
Hebei,1995,Hog slaughter,Hog slaughter,24096,1000 head
Hebei,1995,Milk production,Milk production,325.488,1000 tons
Hebei,1995,Peanut production,peanuts,946.841,1000 tons
Hebei,1995,Peanut sown area,peanut,371.7,1000 hectares
Hebei,1995,Pork production,Pork production,1873.946,1000 tons
Hebei,1995,Rapeseed production,rapeseed,25.938,1000 tons
Hebei,1995,Rapeseed sown area,rapeseed,28,1000 hectares
Hebei,1995,Rice production,rice,903,1000 tons
Hebei,1995,Rice sown area,rice,128.7,1000 hectares
Hebei,1995,Sown area: All crops,total sown area,8720.1,1000 hectares
Hebei,1995,Soybean sown area,soybeans,481.4,1000 hectares
Hebei,1995,Soybeans production,soybeans,786,1000 tons
Hebei,1995,Total population,total population,64204.673,Thousands
Hebei,1995,Tuber production,tubers,1377,1000 tons
Hebei,1995,Tuber sown area,tubers,407,1000 hectares
Hebei,1995,Wheat production,wheat,10603,1000 tons
Hebei,1995,Wheat sown area,wheat,2500.7,1000 hectares
Hebei,1994,Corn production,corn,10653,1000 tons
Hebei,1994,Corn sown area,corn,2103.7,1000 hectares
Hebei,1994,Cotton production,cotton,390,1000 tons
Hebei,1994,Cotton sown area,cotton,685.29,1000 hectares
Hebei,1994,Egg production,Egg production,1466,1000 tons
Hebei,1994,Grain production,total grain,25235,1000 tons
Hebei,1994,Grain sown area,total grain,6801.7,1000 hectares
Hebei,1994,Hog inventory,Hog Inventory,17925.2,1000 head
Hebei,1994,Hog slaughter,Hog slaughter,20324.9,1000 head
Hebei,1994,Milk production,Milk production,286,1000 tons
Hebei,1994,Peanut production,peanuts,901,1000 tons
Hebei,1994,Peanut sown area,peanut,362.86,1000 hectares
Hebei,1994,Pork production,Pork production,1641,1000 tons
Hebei,1994,Rapeseed production,rapeseed,24,1000 tons
