"","Country.Name","Country.Code","Indicator.Code","Indicator.Description","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"303","China","CHN","i303","Cost to import, documentary compliance (US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.9,125.9,125.9,125.9,77.3,77.3,NA
"304","China","CHN","i304","Bribery incidence (% of firms experiencing at least one bribe payment request)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA
"305","China","CHN","i305","New business density (new registrations per 1,000 people ages 15-64)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","China","CHN","i306","Expense (% of GDP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","China","CHN","i307","Other taxes (% of revenue)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.000125919,0.000270131,8.99e-05,4.77e-05,0.005452398,0.0810272,0.069797099,0.043654635,0.137842208,0.11655832,0.146485031,0.093043331,NA,NA
"308","China","CHN","i308","Grants and other revenue (current LCU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68996e+11,3.1307e+11,1.96696e+12,4.77082e+11,4.72293e+11,4.19962e+11,4.51799e+11,4.75135e+11,6.21724e+11,9.47298e+11,1.21054e+12,1.20888e+12,2.37157e+12,1.12467e+12,NA,NA
"309","China","CHN","i309","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.281353,NA,NA,79.68721008,NA,NA,79.26173401,NA,NA,NA
"310","China","CHN","i310","Consumer price index (2010 = 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.04831978,27.9326124,33.18724459,39.24246922,40.44026323,41.87859627,44.53955446,51.04681839,63.42923988,74.07978637,80.23815776,82.47396598,81.83628882,80.68937558,80.97002229,81.55229846,80.95535936,81.86821482,84.9993772,86.50931811,87.93622961,92.17191349,97.63333106,96.92239907,100,105.5538989,108.318909,111.1580018,113.2940602,114.9221228,117.2205674,119.0880504,121.5588779,125.0831544,128.1094436
"311","China","CHN","i311","Domestic credit to private sector by banks (% of GDP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.33062924,74.73867158,76.17419921,71.97049968,75.12336448,84.04551605,86.32155194,84.40961929,94.98999575,84.38517998,83.09731056,88.53834622,96.51125517,105.0713507,110.2714165,111.0130788,109.868211,117.3288461,125.5213475,118.551915,111.8073011,109.1281555,105.7639647,101.9897461,124.3953963,126.5734306,123.0908058,128.9179992,134.3150371,140.2350811,152.5840855,156.2190874,154.8827992,157.8090503,165.39037,182.4326259
"312","China","CHN","i312","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.843835953,NA,NA,NA,NA,6.510776938,NA,NA,NA,NA,5.501605602,NA,NA,NA,NA,8.091263777,NA,NA,NA,NA,11.15293401,NA,NA,NA,NA,12.42779625,NA,NA,NA,NA,12.08354053,NA,NA,NA,NA,13.27537201,NA,NA,NA
"313","China","CHN","i313","Population density (people per sq. km of land area)",NA,70.06376861,70.64097531,72.39859094,74.09837979,75.88411302,78.02900888,80.0609038,82.17874309,84.46157437,86.82663639,89.2447505,91.46498032,93.5775144,95.53089223,97.23343686,98.7496671,100.104725,101.4533119,102.8156924,104.1133492,105.4555698,107.0201927,108.577807,110.0118094,111.5200851,113.1912311,115.0210034,116.8879123,118.693811,120.4482491,122.102949,123.608572,125.0377997,126.4590697,127.8398722,129.1869989,130.5159522,131.7743464,132.9202702,133.9719036,134.9485897,135.8557803,136.7046209,137.5189588,138.3301355,139.104693,139.8330981,140.5514234,141.252234,141.9360723,142.6177885,143.3143624,144.0236626,144.7547202,145.4921426,146.282102,147.1022825,147.7744195,148.3033486,148.7698885
"314","China","CHN","i314","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.78871913,NA,NA,NA,NA,98.78170453,NA,NA,NA,NA,98.91884088,NA,NA,NA,NA,98.94578168,NA,NA,NA,NA,98.97956521,99.19518853,98.78066803,98.74295289,98.17195507,97.97919662,97.18166308,97.16188845,NA,NA,NA
"315","China","CHN","i315","HFC gas emissions (thousand metric tons of CO2 equivalent)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5970.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38094,NA,NA,NA,NA,146690,NA,NA,152999,NA,183870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","China","CHN","i316","CO2 intensity (kg per kg of oil equivalent energy use)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.241697932,2.264768449,2.270325085,2.257176825,2.369955895,2.392672365,2.406126826,2.477823812,2.492029549,2.453421941,2.445683434,2.581840968,2.619436943,2.688550737,2.844586996,2.889461856,2.935404742,2.985952132,2.973387687,2.496159351,2.714992962,2.75799281,2.846293049,2.841380181,2.953697109,2.855147947,2.917630452,2.993571612,2.861456423,2.94607047,2.9854598,3.020203061,3.062691392,3.116235385,3.202627207,3.237935735,3.252784275,3.246815182,3.258679169,3.239419267,3.308332359,3.274925199,3.306811614,3.242644147,NA,NA,NA,NA,NA,NA
"317","China","CHN","i317","Electricity production from natural gas sources (% of total)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.228852743,0.182688266,0.213012695,0.182107899,0.240864888,0.236674864,0.376615576,0.550405212,0.376552154,0.634223081,0.446023294,0.358457849,0.327157522,0.372614948,0.339780985,0.297545227,0.261793675,0.711073627,0.521798715,0.388168013,0.425819738,0.333164748,0.25354197,0.269788644,0.338551996,0.485589486,0.831101965,1.033186158,0.996947091,1.539355612,1.859881006,2.039061303,1.981570925,1.961219277,2.021005181,2.487030638,NA,NA,NA,NA,NA
"318","China","CHN","i318","IMF repurchases and charges (TDS, current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,21210401.1,33638294.1,502399936.4,1587114.1,1573054.4,38144798.7,130745421.8,134319744.1,146457938.7,555289358.9,475219907.7,NA,NA,NA,NA,NA,NA,NA,12545400.2,13555572.7,6722743.2,6148945.8,5200402.7,7790880.4,10255069.4,14499046.2,12797749.5,2990834.7,25202556.8,34445757.3,11789169,3203166.2,13861545.6,5311113.2,4899734.4,8208295.6,5183628.4,9354294.9,95949614.1,30526280.6
"319","China","CHN","i319","Net official flows from UN agencies, WFP (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3480000.019,7e+06,6909999.847,15369999.89,24950000.76,79680000.31,67879997.25,84510002.14,86470001.22,101459999.1,23940000.53,8649999.619,21620000.84,28120000.84,23780000.69,24850000.38,21209999.08,16299999.24,18889999.39,10489999.77,6500000,7530000.21,10989999.77,12060000.42,10789999.96,6340000.153,8e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","China","CHN","i320","PPG, other private creditors (NFL, current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342298000,79744000,259096000,-13892000,1269076000,905029000,259295000,938965000,2234934000,2228641000,1855746000,5936404000,3250125000,3237424000,2363809000,4480754000,4074608000,365827000,87305000,1647635000,-2073213000,-2372110000,-2996424000,-1136315000,-1523367000,-1013449000,338416000,-1404675000,-52985000,719001000,-3987490000,-724639000,3817139000,-408368000,-1762500000,-773830000,-197407000,-974484000,380151000,-597738000
"321","China","CHN","i321","Net official flows from UN agencies, IAEA (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019999.981,1149999.976,1269999.981,949999.9881,1539999.962,1149999.976,469999.9988,1e+06,529999.9714,871114.7904,645937.7408,890508.4133,976167.0232,562422.9908,NA
"322","China","CHN","i322","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200401000,555514000,582652000,1089863000,1149828000,2411592000,27242623000,3.7688e+10,3.7789e+10,3.6744e+10,3.1839e+10,3.503e+10,4.2158e+10,5.0492e+10,6.3666e+10,8.2284e+10,1.01774e+11,1.02157e+11,1.17375e+11,1.57485e+11,2.06804e+11,2.40132e+11,3.49748e+11,3.55777e+11,4.4282e+11,4.67635e+11,4.73217e+11,5.8112e+11,6.88252e+11
"323","China","CHN","i323","Net bilateral aid flows from DAC donors, Poland (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5340000.153,509999.9905,67209999.08,18559999.47,31159999.85,45229999.54,-1129999.995,45709999.08,13850000.38,-13359999.66,-16739999.77,-16799999.24,-16750000,-16639999.39,-11340000.15,NA
"324","China","CHN","i324","Net bilateral aid flows from DAC donors, Denmark (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19999.99955,59999.99866,8489999.771,5190000.057,2170000.076,8319999.695,19219999.31,23190000.53,19479999.54,10989999.77,10970000.27,6780000.21,14819999.69,3720000.029,-310000.0024,10069999.69,20920000.08,13720000.27,-3849999.905,59999.99866,-1710000.038,10229999.54,6309999.943,-18520000.46,16159999.85,4760000.229,5480000.019,-2549999.952,349999.994,14729999.54,750000,12079999.92,5650000.095,-5719999.79,-9439999.58,419999.9869,3279999.971,-9100000.381,2859999.895,689999.9976,NA
"325","China","CHN","i325","Personal remittances, received (% of GDP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301000002,0.234950645,0.155031894,0.087563969,0.148052538,0.083539405,0.104477735,0.054306311,0.05429838,0.101681568,0.145082503,0.141968875,0.151862934,0.047648356,0.193575265,0.477223496,0.033429115,0.04844619,0.062581744,0.090264586,0.160012947,0.278586119,0.339644071,0.145980386,0.156950792,0.192463945,0.198866703,0.18051795,0.224013042,0.219405035,0.200013634,0.185886626,0.285523157,0.299276925,0.239318233,0.232940938,0.174925688,0.128111997,0.128386537
"326","China","CHN","i326","Communications, computer, etc. (% of service exports, BoP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.70382166,6.77692618,14.6567058,18.9198036,27.59341521,25.85080009,13.46233018,22.78948512,20.22203245,32.66943688,34.10098389,36.88019298,27.18411552,27.16146636,34.98859279,73.5360556,75.45167444,74.53018611,74.47826608,74.74947009,74.19386436,55.26375396,51.64036258,42.12067572,40.82695643,41.20284652,39.42435068,39.95172813,19.31693202,56.27839368,53.29029434,53.38734202,58.29551557,58.19956056,58.97547051,60.62457068,19.88048582,20.25656805,19.3828406
"327","China","CHN","i327","Current account balance (BoP, current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.674e+09,4.24e+09,2.03e+09,-1.1417e+10,-7.034e+09,3e+08,-3.802e+09,-4.317e+09,1.1997e+10,1.3272e+10,6.401e+09,-1.1609e+10,6.908e+09,1618390000,7.243e+09,3.6963e+10,3.1472e+10,2.1115e+10,20518382000,1.7401e+10,35421997980,43051582861,68940960689,1.32378e+11,2.31843e+11,3.53183e+11,4.20569e+11,2.43257e+11,2.3781e+11,1.36097e+11,2.15392e+11,1.48204e+11,2.36047e+11,2.93022e+11,1.91337e+11,1.88676e+11,24130909184,1.0291e+11,2.7398e+11
"328","China","CHN","i328","Cereal yield (kg per hectare)",NA,1211,1341.6,1506.9,1640.1,1764.3,1895.3,1952.2,1957.5,1915.9,2143.1,2187.1,2122.1,2288.1,2402.1,2492.8,2537,2501.5,2802,3041.9,2948.7,3091.6,3465.3,3724.4,3960.9,3827.8,3895,3978.3,3936.6,4020.2,4324.7,4237.3,4365.8,4567.7,4510.1,4663.8,4894.5,4816.7,4954,4947.1,4756.4,4802.2,4873.5,4875.8,5189.8,5225.6,5315.5,5319.8,5549.2,5449.9,5526.1,5709.4,5827.1,5894.1,5893.2,5896.3,5979.5,6028.6,6081.4,NA,NA
"329","China","CHN","i329","Urban land area where elevation is below 5 meters (sq. km)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23928.50781,NA,NA,NA,NA,NA,NA,NA,NA,NA,23928.50781,NA,NA,NA,NA,NA,NA,NA,NA,NA,23928.50781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","China","CHN","i330","Individuals using the Internet (% of population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.00016868,0.001168115,0.00495471,0.013081692,0.032394861,0.168540297,0.708187957,1.775913207,2.639650215,4.595704331,6.2,7.3,8.523257003,10.52315262,16,22.6,28.9,34.3,38.3,42.30011749,45.8,47.9,50.3,53.2,54.3,59.2,64.56912253,70.64214286
"331","China","CHN","i331","Air transport, registered carrier departures worldwide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21200,26600,27700,28800,34000,63000,51000,57300,69800,74000,92500,102200,127900,159700,176900,159200,196000,190300,200300,261600,325900,397600,493000,470200,510500,547800,572921,840911,932064,946354,1209900,1349269,1542564,1753550,1853088,2140124,2377789,2538667,2779741,3073450,3356756,3616026,3952098,4359033,4692008,4963752,NA
"332","China","CHN","i332","CPIA public sector management and institutions cluster average (1=low to 6=high)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","China","CHN","i333","Trademark applications, total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26177,23004,18565,20807,29564,49243,50970,44069,47549,48737,57464,67606,90818,132222,141688,171030,149410,145478,153250,164697,212771,259417,364336,446641,582748,657603,739340,679935,667025,806906,1056563,1386776,1618432,1847938,2104414,NA,NA,NA,NA,NA,NA
"334","China","CHN","i334","Investment in ICT with private participation (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97e+09,NA,NA,5.653e+09,3.25e+08,1.43e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","China","CHN","i335","Time required to start a business, female (days)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.35,29.35,29.35,26.9,22.9,8.55,8.55,NA
"336","China","CHN","i336","Firms experiencing losses due to theft and vandalism (% of firms)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA
"337","China","CHN","i337","Time to export, border compliance (hours)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9,25.9,25.9,25.9,25.9,20.7,NA
"338","China","CHN","i338","Human capital index (HCI), male, upper bound (scale 0-1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666,0.652821958,NA,0.659694254
"339","China","CHN","i339","Interest payments (% of expense)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","China","CHN","i340","Customs and other import duties (% of tax revenue)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72809146,5.823870069,5.497040471,5.55099717,4.195902724,4.881596847,5.144805463,5.113801549,4.551820952,4.637551666,4.037253356,3.894341341,3.88945471,3.481826778,NA,NA
"341","China","CHN","i341","Net investment in nonfinancial assets (current LCU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65e+10,3.35e+10,2.4215e+10,NA,NA,NA,NA,NA
"342","China","CHN","i342","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.62636185,NA,NA,72.57639313,NA,NA,68.35025787,NA,NA,NA
"343","China","CHN","i343","Broad money (current LCU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.584e+10,8.897e+10,1.3278e+11,1.6711e+11,1.9777e+11,2.2657e+11,2.7128e+11,3.5985e+11,4.8749e+11,6.3486e+11,7.9574e+11,9.6021e+11,1.13931e+12,1.46819e+12,1.85989e+12,2.43273e+12,3.56808e+12,4.69203e+12,6.07435e+12,7.60953e+12,9.18678e+12,1.0556e+13,1.21042e+13,1.3596e+13,1.56412e+13,1.76965e+13,2.11013e+13,2.42426e+13,2.83012e+13,3.45604e+13,4.03442e+13,4.75167e+13,6.10225e+13,7.25852e+13,8.51591e+13,9.74149e+13,1.10653e+14,1.22837e+14,1.39228e+14,1.55007e+14,1.67577e+14,1.79293e+14,1.95218e+14,2.14766e+14
"344","China","CHN","i344","Bank capital to assets ratio (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.199253036,8.437491605,8.143343119,8.556092999,9.070188603,9.307319122,9.239362769
"345","China","CHN","i345","Capture fisheries production (metric tons)",2215094,2395838,2539279,2491069,2466117,2530460,2504425,2509289,2625692,2553251,2490020,2703602,3008671,3099216,3384961,3496766,3597449,3623109,3451288,3071706,3146970,3140232,3508610,3670055,3940713,4210121,4810254,5407952,5812730,6224910,6714530,7452199,8422552,9475687,11017836,12712706,14333737,14719861,15472568,15208077,14823866,14403875,14426596,14598934,14786243,14850730,14995706,14987636,15157263,15062980,15054057,15263615,15446318,15633567,16363366,16647935,16019262,15576685,14831310,NA,NA
"346","China","CHN","i346","CO2 emissions from transport (% of total fuel combustion)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.826935155,6.02860339,6.296433448,6.673471702,6.402471607,6.24474937,6.110249984,5.877035676,5.994384517,5.795571198,5.885995238,5.943073843,5.998814783,5.880245365,6.02451882,6.213069678,6.072013988,5.970777311,5.989968554,5.155736678,5.226893446,5.491394084,5.65687852,5.04432103,4.876899843,6.569432016,5.698754559,5.386889979,6.151119326,8.538331929,8.317451506,8.364738513,8.172490882,8.197755397,7.710210168,7.610673648,7.457135039,7.872612159,7.539341978,7.543742418,7.496869462,8.099088618,8.386127577,8.598695273,NA,NA,NA,NA,NA,NA
"347","China","CHN","i347","Nitrous oxide emissions (% change from 1990)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.419556923,3.953634485,1.997760032,6.748131084,19.86833359,24.40472396,18.56532785,21.64391794,21.64391794,21.64391794,23.93396647,23.93396647,24.42839842,32.35843129,35.27494241,40.65997104,44.56079328,47.61297725,55.01397704,61.63736194,67.05221356,72.46706519,NA,NA,NA,NA,NA,NA,NA,NA
"348","China","CHN","i348","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50660.49837,51992.97559,58213.51009,64450.60634,65035.12497,76104.17419,81628.79825,95375.71271,101579.046,98777.48615,110145.4692,107242.4046,113225.5649,131289.1498,143288.3668,146418.9444,162281.6268,54638.42403,205248.2755,222342.6173,-126304.7031,-116741.6953,-101474.1094,-200477.2188,-234267.1016,-233719.1094,-231666.5156,-242443.3125,-210613.2188,-226983.9844,-256914.0313,-234498.5,-235030.5938,-266620.4063,-262726.5,-255787.5,-317003.3125,-386950,-344264,-335582,-285418,-301112,-228593,-246268,-415197,-382872,-364711.4375,NA,NA,NA,NA
"349","China","CHN","i349","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.6595243,480.1259337,434.6291263,404.2651296,374.5715173,362.468187,338.9198636,309.9345372,289.3591718,273.9627373,260.4492634,250.1958067,244.7126419,254.1413772,263.2503916,261.2527911,253.3827739,239.9012925,225.6754989,220.3935257,220.01274,215.3989646,207.2759854,198.5457957,187.6870333,NA,NA,NA,NA,NA,NA
"350","China","CHN","i350","Electricity production from coal sources (% of total)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.12195999,63.61849598,57.92493879,56.78093797,55.81248739,50.57181624,56.64306925,60.57836228,56.51427558,53.03529255,52.66918873,54.3258667,54.85061461,58.28532818,63.46952689,66.65383845,68.34898546,68.53707746,69.2667704,71.03906849,73.50791367,75.03179409,73.50378519,74.78962989,73.7489508,76.19760424,76.35928894,75.63614561,77.67118548,78.21363715,76.25245704,77.54358093,79.55556835,78.17369805,79.19611784,80.33949603,80.95423534,78.75051375,78.38266989,77.18719414,78.87712304,75.65891205,75.27906857,72.63390781,70.30942695,NA,NA,NA,NA,NA
"351","China","CHN","i351","Net ODA received (% of central government expense)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","China","CHN","i352","Net official flows from UN agencies, UNPBF (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
